FECHA_CORTE,DEPARTAMENTO,MUNICIPIO,PRIORIZACION,ZONA,DIFICULTADACCESO,NOMBRE_CENTRO_POBLADO,TIPO_SITIO,TIPO_CONECTIVIDAD,NOMBRE_INSTITUCION_EDUCATIVA,NOMBRE_SEDE_EDUCATIVA,ESTADOS,TIPO_ENERGIA,DETALLE_SITIO,USUARIOS_ACTIVOS_MES,VELOCIDAD_CONEXION_SUBIDA,VELOCIDAD_CONEXION_BAJADA,TRAFICO_MENSUAL_SUBIDA,TRAFICO_MENSUAL_BAJADA,INVERSION,META
2020-07-31,SANTANDER,FLORIAN,NO APLICA,RURAL,MEDIO,VEREDA LA SORDA,SEDES EDUCATIVAS,SATELITAL,I.E. SANTA HELENA,ESCUELA RURAL ARRAYANES,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,OIBA,NO APLICA,RURAL,MEDIO,VEREDA SAN PEDRO,SEDES EDUCATIVAS,SATELITAL,I.E.  SAN PEDRO,I.E.  SAN PEDRO - SEDE PRINCIPAL,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CURITI,NO APLICA,RURAL,BAJO,VEREDA PALO BLANCO BAJO,SEDES EDUCATIVAS,SATELITAL,COLEGIO INTEGRADO EDUARDO CAMACHO GAMBA,ESCUELA RURAL PALO BLANCO BAJO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,MATANZA,AUS,RURAL,BAJO,VEREDA VENADILLO,SEDES EDUCATIVAS,SATELITAL,COLEGIO INTEGRADO LAS MERCEDES,ESCUELA RURAL SAN MARCOS,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SIMACOTA,NO APLICA,PENDIENTE CLASIFICAR,SIN INFORMACION,EL GUAMO,CASOS ESPECIALES,SATELITAL,PENDIENTE CLASIFICAR,PUESTO DE SALUD EL GUAMO,EN PLANEACION,RED INTERCONECTADA,PUESTO SALUD,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,EL CARMEN DE CHUCURI,AUS,RURAL,BAJO,VEREDA EL VERGEL,SEDES EDUCATIVAS,SATELITAL,COLEGIO  SAN LUIS GONZAGA,ESCUELA RURAL LA UNION VERGEL,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,MACARAVITA,NO APLICA,RURAL,BAJO,VEREDA EL JUNCAL,SEDES EDUCATIVAS,SATELITAL,COLEGIO JUAN XXIII,ESCUELA RURAL EL JUNCAL,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SUCRE,NO APLICA,RURAL,BAJO,VEREDA EL PORVENIR,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA EL PORVENIR,INSTITUCION EDUCATIVA EL PORVENIR,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CONCEPCION,NO APLICA,RURAL,MEDIO,BOMBONA,SEDES EDUCATIVAS,SATELITAL,INSTITUTO TECNICO AGROPECUARIO FELIPE CORDERO,ESCUELA RURAL BOMBONA SEDE H,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,MOGOTES,NO APLICA,RURAL,BAJO,VEREDA CUCHIQUIRA,SEDES EDUCATIVAS,SATELITAL,CENTRO EDUCATIVO EL OASIS,ESCUELA RURAL ORATORIO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,BOLIVAR,NO APLICA,RURAL,BAJO,VEREDA BAJO CENTRO GAVILANES,SEDES EDUCATIVAS,SATELITAL,COLEGIO INTEGRADO SIMON BOLIVAR,ESCUELA RURAL BAJO CENTRO GAVILANES,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CHIMA,NO APLICA,RURAL,BAJO,VEREDA MONTEGRANDE,SEDES EDUCATIVAS,SATELITAL,COLEGIO INTEGRADO INMACULADA CONCEPCION,ESCUELA RURAL MONTEGRANDE,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,GsEPSA,NO APLICA,RURAL,MEDIO,VEREDA EL PLATANAL,SEDES EDUCATIVAS,SATELITAL,COLEGIO SANTO DOMINGO SAVIO,ESCUELA RURAL EL PLATANAL,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CHARALA,NO APLICA,RURAL,BAJO,RIACHUELO,SEDES EDUCATIVAS,SATELITAL,COLEGIO NUESTRA SEÑORA DEL ROSARIO,ESCUELA RURAL RIACHUELO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,EL CARMEN DE CHUCURI,AUS,RURAL,BAJO,VEREDA LA YE,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA FORJADORES DE UN MUNDO NUEVO,ESCUELA RURAL LA YE,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SAN JOSE DE MIRANDA,AUS,RURAL,BAJO,VEREDA ANCHICUTA,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  CABRERITA,ESCUELA RURAL CARBONERA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,FLORIAN,NO APLICA,RURAL,MEDIO,VEREDA SAN JOSE DE FLORIAN,SEDES EDUCATIVAS,SATELITAL,I.E. SANTA HELENA,ESCUELA RURAL SAN JOSE DE FLORIAN,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CIMITARRA,NO APLICA,RURAL,MEDIO,CORREGIMIENTO PUERTO ZAMBITO,SEDES EDUCATIVAS,SATELITAL,CENTRO EDUCATVO  PUERTO ZAMBITO,CENTRO EDUCATVO  PUERTO ZAMBITO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SAN JOSE DE MIRANDA,AUS,RURAL,BAJO,VEREDA PETAQUERO,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  CABRERITA,ESCUELA RURAL PETAQUERO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,ENCISO,AUS,RURAL,BAJO,PEÑA COLORADA,SEDES EDUCATIVAS,SATELITAL,COLEGIO TECNICO AGROINDUSTRIAL PEÑACOLORADA,COLEGIO TECNICO AGROINDUSTRIAL PEÑACOLORADA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CURITI,NO APLICA,RURAL,BAJO,VEREDA CUCHICUTE,SEDES EDUCATIVAS,SATELITAL,COLEGIO INTEGRADO EDUARDO CAMACHO GAMBA,ESCUELA RURAL CUCHICUTE,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SABANA DE TORRES,NO APLICA,RURAL,SIN INFORMACION,PAYOA CINCO,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  EL TAGUI,ESCUELA RURAL PAYOA CINCO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,ENCINO,NO APLICA,RURAL,SIN INFORMACION,VEREDA AVENDAÑO,SEDES EDUCATIVAS,SATELITAL,COLEGIO TECNICO AGROPECUARIO,ESCUELA RURAL AVENDAÑO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SAN ANDRES,NO APLICA,RURAL,BAJO,VEREDA HATO DE LOS CABALLEROS,SEDES EDUCATIVAS,SATELITAL,COLEGIO FRAY JOSE DE LAS CASAS NOVAS,ESCUELA RURAL HATO DE  LOS  CABALLEROS,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,BARRANCABERMEJA,NO APLICA,RURAL,SIN INFORMACION,CORREGIMIENTO CIENAGA DEL OPON,SEDES EDUCATIVAS,SATELITAL,CENTRO EDUCATIVO CAMPO GALAN,ESCUELA CIENAGA DEL OPON,EN PLANEACION,SIN INFORMACION,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,RIONEGRO,AUS,RURAL,BAJO,CORREGIMIENTO DE GALAPAGOS,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  GALAPAGOS,INSTITUCION EDUCATIVA GALAPAGOS,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CIMITARRA,NO APLICA,RURAL,MEDIO,VEREDA CAMPO PADILLA,SEDES EDUCATIVAS,SATELITAL,CENTRO EDUCATVO  PUERTO ZAMBITO,ESCUELA RURAL CAMPO PADILLA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,PIEDECUESTA,NO APLICA,RURAL,BAJO,UMPALA,SEDES EDUCATIVAS,SATELITAL,I.E. LOS CUROS,ESCUELA RURAL UMPALA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,LOS SANTOS,NO APLICA,RURAL,SIN INFORMACION,VEREDA EL POZO,SEDES EDUCATIVAS,SATELITAL,COLEGIO INTEGRADO  LOS SANTOS,ESCUELA RURAL EL POZO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,VALLE DE SAN JOSE,NO APLICA,RURAL,SIN INFORMACION,VEREDA CERRO DE MONAS,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  EL CERRO,ESCUELA RURAL CERRO DE MONAS,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,GAMBITA,NO APLICA,RURAL,ALTO,VEREDA EL TABLON,SEDES EDUCATIVAS,SATELITAL,COLEGIO  LUIS A. CALVO,ESCUELA RURAL EL TABLON,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,GsEPSA,NO APLICA,RURAL,BAJO,VEREDA LA TEJA,SEDES EDUCATIVAS,SATELITAL,COLEGIO SANTO DOMINGO SAVIO,ESCUELA RURAL LA TEJA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,GIRON,NO APLICA,RURAL,SIN INFORMACION,VEREDA PALOGORDO,SEDES EDUCATIVAS,SATELITAL,COLEGIO INTEGRADO LLANO GRANDE,ESCUELA RURAL PALOGORDO,EN PLANEACION,SIN INFORMACION,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
